,iBlock,iRun,trial_counter,trial,timing_bl,jitter_t_BL,timing_cue,play_tone,timing_ITI,timing_target,keypress,reaction_time,cue_ori,target_ori,mapping1,frequency,correct,subject,phase1,pupil_target_locked_t1,pupil_target_locked_t2,pupil_baseline_target_locked,outlier_rt
95,1,1,96,96,"(1137.6234737024934, 'Miss', 'Miss')",396.0,1140.923807328225,0,1141.92399153535,1145.6913778859343,right,0.7704965103293944,0,315,0,20,0,sub-19,1,-4.9933047136872,-9.516026004229259,8.965507137731635,0
96,1,1,97,97,"(1148.692345250758, 'Miss', 'Miss')",408.0,1152.0926800416564,1,1153.0928670229878,1156.7269273641361,left,0.6378965099938796,45,315,1,80,1,sub-19,1,-0.6445316334576631,0.6127491434100616,3.0004013086515715,0
97,1,1,98,98,"(1159.7279185871084, 'Miss', 'Miss')",372.0,1162.82815639185,0,1163.8283272827975,1167.8458147531055,right,1.0207718500423653,0,45,1,80,1,sub-19,1,0.2851535779757676,1.6819130341594732,-3.2586069218109848,0
98,1,1,99,99,"(1170.8467710211116, 'Miss', 'Miss')",396.0,1174.1471052016896,1,1175.1472677700224,1178.514589537146,right,0.3711471165770491,0,45,1,80,1,sub-19,1,-2.2630355093188848,-3.295787292534422,1.6625900371594833,0
99,1,1,100,100,"(1181.5154978114297, 'Miss', 'Miss')",384.0,1184.7158788205636,0,1185.7160388921186,1189.8668726235485,left,1.1546180226687284,0,45,1,80,0,sub-19,1,-1.0612995607441735,4.244411436402177,-1.414341716216328,0
100,1,2,101,1,"(1293.5340403113987, 'Miss', 'Miss')",300.0,1296.038037938899,0,1297.0382346299411,1301.489085727888,right,1.454379052764125,0,45,1,80,1,sub-19,1,-3.5099065335418755,-6.5678972408866345,5.359066011594549,0
101,1,2,102,2,"(1304.490110241306, 'Miss', 'Miss')",384.0,1307.6903802822924,0,1308.690550895819,1312.4579486206385,right,0.7702679159447143,0,45,1,80,1,sub-19,1,1.3345480109205576,-3.766301416909642,1.9592527482180475,0
102,1,2,103,3,"(1315.4589245854913, 'Miss', 'Miss')",312.0,1318.0590938674036,1,1319.059256158318,1322.7100360701952,right,0.6539588718733285,0,45,1,80,1,sub-19,1,-0.5179362736886948,-6.746020843539497,2.210372246276457,0
103,1,2,104,4,"(1325.710947118685, 'Miss', 'Miss')",300.0,1328.2111379838968,0,1329.2113119264684,1333.1287641089075,right,0.9212273188059044,0,45,1,80,1,sub-19,1,-3.395926100046104,-0.6201865785153803,0.5296720483802241,0
104,1,2,105,5,"(1336.129664338001, 'Miss', 'Miss')",384.0,1339.3300139986313,1,1340.3301909928266,1344.0309209967818,right,0.7036817566695389,0,45,1,80,1,sub-19,1,-2.7322673215591875,0.41642420558784,1.8122474631677508,0
105,1,2,106,6,"(1347.0318450840277, 'Miss', 'Miss')",300.0,1349.5320484331571,0,1350.5321968530552,1354.3829663339309,right,0.8549613026334555,0,45,1,80,1,sub-19,1,-0.7081704297316149,-10.165358000256981,2.0285825137080136,0
106,1,2,107,7,"(1357.3839492342922, 'Miss', 'Miss')",396.0,1360.6842459631187,1,1361.6844276734594,1364.9684215169473,left,0.2871012290270301,45,45,0,20,0,sub-19,1,2.077054755583867,-1.3282008635837137,-1.1412175798127508,0
107,1,2,108,8,"(1367.9694038624693, 'Miss', 'Miss')",300.0,1370.469551172686,0,1371.4696926570725,1375.3371428698263,left,0.8701386935390474,45,315,1,80,1,sub-19,1,-3.4219466868702417,-3.1816597513187883,5.575121471939311,0
108,1,2,109,9,"(1378.338157118691, 'Miss', 'Miss')",384.0,1381.5384257725746,1,1382.5386033216091,1385.8726177219467,right,0.3365847000459325,0,45,1,80,1,sub-19,1,0.7085394888743096,-0.3383569133822357,0.9947065796267196,0
109,1,2,110,10,"(1388.8735268284909, 'Miss', 'Miss')",372.0,1391.9738328786407,0,1392.9740095954148,1396.4246712152524,right,0.4544872467085952,0,315,0,20,0,sub-19,1,0.3473162839873088,-1.0459099441876034,0.08505625281278628,0
110,1,2,111,11,"(1399.4256199929114, 'Miss', 'Miss')",372.0,1402.5259204946524,0,1403.5260894436578,1407.326846690292,left,0.8037433994759341,45,315,1,80,1,sub-19,1,-4.817008556082244,-9.239823118481619,4.071114581454813,0
111,1,2,112,12,"(1410.327791306645, 'Miss', 'Miss')",312.0,1412.928000259668,1,1413.9281628280005,1417.4122069955447,right,0.4869737266271841,45,315,1,80,0,sub-19,1,2.5918575271153306,-3.552441137983517,-0.18739493346976752,0
112,1,2,113,13,"(1420.4131968314177, 'Miss', 'Miss')",324.0,1423.1133503558483,1,1424.113516530648,1427.4975279071039,right,0.38700612932734657,0,315,0,20,0,sub-19,1,1.5589355955313324,-2.5167855827815875,4.79261888236383,0
113,1,2,114,14,"(1430.4984924977216, 'Miss', 'Miss')",408.0,1433.8988386628553,0,1434.8989951279434,1438.3330462032534,right,0.4368477500393056,0,315,0,20,0,sub-19,1,1.9819974049280316,-5.4233216939484326,-0.25213951452826183,0
114,1,2,115,15,"(1441.3339572517398, 'Miss', 'Miss')",384.0,1444.5343013639651,0,1445.534447009657,1449.218538727051,left,0.6866326105446205,45,315,1,80,1,sub-19,1,-3.5888205056758204,-8.797325676149422,5.470213291181081,0
115,1,2,116,16,"(1452.219481956301, 'Miss', 'Miss')",408.0,1455.6198247923928,1,1456.6199898575103,1460.704146158365,right,1.087389357824577,45,315,1,80,0,sub-19,1,1.341167608060476,-3.6517896068857874,0.372212978776376,0
116,1,2,117,17,"(1463.705081065007, 'Miss', 'Miss')",372.0,1466.8053823990085,1,1467.8055571738407,1471.3062435118336,left,0.5031514953807346,45,315,1,80,1,sub-19,1,-2.630712629434101,-5.9320478433219135,5.0626980501033225,0
117,1,2,118,18,"(1474.3071817475175, 'Miss', 'Miss')",336.0,1477.107390256664,1,1478.1075716895864,1481.6582863521944,right,0.5544762053759769,0,45,1,80,1,sub-19,1,1.120887968347551,-2.5642483272800254,2.5613216290216285,0
118,1,2,119,19,"(1484.6592304137084, 'Miss', 'Miss')",336.0,1487.459497735974,0,1488.4596766721115,1492.3104555852772,right,0.8547074629968847,0,45,1,80,1,sub-19,1,3.2612604600348134,7.660620137435484,0.15752849312232609,0
119,1,2,120,20,"(1495.3114104661836, 'Miss', 'Miss')",312.0,1497.911580302935,0,1498.9117542455026,1503.962835935261,right,2.053824822356546,0,45,1,80,1,sub-19,1,2.1863055466819583,5.353870931418479,-4.214188195460355,0
120,1,2,121,21,"(1506.963719796553, 'Miss', 'Miss')",348.0,1509.8639411225195,1,1510.8641011940745,1514.414823069612,right,0.553833144964301,45,45,0,20,1,sub-19,1,-0.27729953657398426,-0.3786332291195576,3.737734781421167,0
121,1,2,122,22,"(1517.4157918215387, 'Miss', 'Miss')",384.0,1520.6160896045585,1,1521.6162641019723,1525.8837666916916,left,1.2700135214690818,0,315,0,20,1,sub-19,1,-0.116458446566804,-7.0384931146812,2.696001493883636,0
122,1,2,123,23,"(1528.8847332242512, 'Miss', 'Miss')",396.0,1532.1850402176315,1,1533.1852199860293,1536.919326434443,right,0.7374854284971661,45,45,0,20,1,sub-19,1,5.398340918639983,1.9778712197440096,-7.435397887348389,0
123,1,2,124,24,"(1539.9202532958916, 'Miss', 'Miss')",312.0,1542.5204372810806,1,1543.5206375785856,1548.1382294144387,left,1.620166851706017,0,45,1,80,0,sub-19,1,-0.5051642978206614,-7.997383691109836,2.8602654271925503,0
124,1,2,125,25,"(1551.1391249273875, 'Miss', 'Miss')",300.0,1553.6393407604332,1,1554.6394955609976,1558.0401679724853,right,0.4036832547390077,0,45,1,80,1,sub-19,1,-1.3136712319756751,-8.763814491996959,5.1837855356845575,0
125,1,2,126,26,"(1561.0411342276275, 'Miss', 'Miss')",300.0,1563.5412696087658,0,1564.541450486846,1567.8254623626565,right,0.28806249060289696,0,315,0,20,0,sub-19,1,1.3551729205153809,-6.303688663971988,8.013638041761178,0
126,1,2,127,27,"(1570.8264241790712, 'Miss', 'Miss')",408.0,1574.2267642409604,0,1575.2269073898678,1578.8609946407926,right,0.6378917938527593,0,45,1,80,1,sub-19,1,0.2857186469113306,1.3266847932932455,0.5762357147525631,0
127,1,2,128,28,"(1581.8619411990876, 'Miss', 'Miss')",312.0,1584.4621346165695,1,1585.4622747138565,1588.9129640757276,left,0.4538766444784415,45,315,1,80,1,sub-19,1,-1.6994247120790842,-4.454044896293882,2.880085355388285,0
128,1,2,129,29,"(1591.9139228405184, 'Miss', 'Miss')",384.0,1595.1142467010575,0,1596.1144214758897,1599.5484201187467,right,0.4371026993539999,0,45,1,80,1,sub-19,1,-2.7276220848152053,-6.770985678496653,6.459849896297332,0
129,1,2,130,30,"(1602.5493802706405, 'Miss', 'Miss')",324.0,1605.249590666248,0,1606.249727711911,1611.3675603486408,right,2.120017322125932,0,45,1,80,1,sub-19,1,1.6746420860421574,-6.6787966136037245,3.730711187695868,0
130,1,2,131,31,"(1614.368369306434, 'Miss', 'Miss')",336.0,1617.1686194286374,0,1618.1687881002215,1622.0362466355834,left,0.8702713004749967,45,45,0,20,0,sub-19,1,2.38170854125264,11.00292661185755,-7.972685160971526,0
131,1,2,132,32,"(1625.0371948584034, 'Miss', 'Miss')",396.0,1628.3374843742968,0,1629.3376910524712,1632.9217422110087,left,0.5866364389439696,45,315,1,80,1,sub-19,1,0.7121840322965084,0.32803192006968696,-6.436868725296196,0
132,1,2,133,33,"(1635.9226524272344, 'Miss', 'Miss')",384.0,1639.1229626941752,1,1640.123149952924,1643.2071040143273,right,0.08747785491868854,45,315,1,80,0,sub-19,1,3.8153144765732185,-2.190000087387969,-0.8673340939786833,0
